Datetime,Tweet Id,Text,Username,Label,clean,Token,Normalisasi,Stopwords,Stemmer
2023-03-30 15:36:41+00:00,1.64146E+18,Kalau soal ini lebih kearah terlalu banyak vtuber yang live di saat yang bersamaan jadinya gak bisa nonton semua,YatogamiTohka17,1,kalau soal ini lebih kearah terlalu banyak vtuber yang live di saat yang bersamaan jadinya gak bisa nonton semua,"['kalau', 'soal', 'ini', 'lebih', 'kearah', 'terlalu', 'banyak', 'vtuber', 'yang', 'live', 'di', 'saat', 'yang', 'bersamaan', 'jadinya', 'gak', 'bisa', 'nonton', 'semua']","['kalau', 'soal', 'ini', 'lebih', 'kearah', 'terlalu', 'banyak', 'vtuber', 'yang', 'live', 'di', 'saat', 'yang', 'bersamaan', 'jadinya', 'gak', 'bisa', 'nonton', 'semua']","['kearah', 'vtuber', 'live', 'bersamaan', 'gak', 'nonton']","['arah', 'vtuber', 'live', 'sama', 'gak', 'nonton']"
2023-03-30 15:08:03+00:00,1.64146E+18,Gaterlalu ngikutin perkembangan vtuber. Tp keliatannya pasarnya lumayan fresh buat artis nawarin jasanya,dimydimsky,1,gaterlalu ngikutin perkembangan vtuber tp keliatannya pasarnya lumayan fresh buat artis nawarin jasanya,"['gaterlalu', 'ngikutin', 'perkembangan', 'vtuber', 'tp', 'keliatannya', 'pasarnya', 'lumayan', 'fresh', 'buat', 'artis', 'nawarin', 'jasanya']","['gaterlalu', 'ngikutin', 'perkembangan', 'vtuber', 'tp', 'keliatannya', 'pasarnya', 'lumayan', 'fresh', 'buat', 'artis', 'nawarin', 'jasanya']","['gaterlalu', 'ngikutin', 'perkembangan', 'vtuber', 'tp', 'keliatannya', 'pasarnya', 'lumayan', 'fresh', 'artis', 'nawarin', 'jasanya']","['gaterlalu', 'ngikutin', 'kembang', 'vtuber', 'tp', 'liat', 'pasar', 'lumayan', 'fresh', 'artis', 'nawarin', 'jasa']"
2023-03-30 14:32:56+00:00,1.64145E+18,lrt sumpah video mereka muncul mulu di beranda youtube semingguan ini nyoba nonton satu suara mereka lumayan bagus.. animasi mereka jg lumayan smooth bisa di sandingin sm 3d vtuber jepang tracking nya,hopefulvibe,1,lrt sumpah video mereka muncul mulu di beranda youtube semingguan ini nyoba nonton satu suara mereka lumayan bagus animasi mereka jg lumayan smooth bisa di sandingin sm vtuber jepang tracking nya,"['lrt', 'sumpah', 'video', 'mereka', 'muncul', 'mulu', 'di', 'beranda', 'youtube', 'semingguan', 'ini', 'nyoba', 'nonton', 'satu', 'suara', 'mereka', 'lumayan', 'bagus', 'animasi', 'mereka', 'jg', 'lumayan', 'smooth', 'bisa', 'di', 'sandingin', 'sm', 'vtuber', 'jepang', 'tracking', 'nya']","['lrt', 'sumpah', 'video', 'mereka', 'muncul', 'mulu', 'di', 'beranda', 'youtube', 'semingguan', 'ini', 'nyoba', 'nonton', 'satu', 'suara', 'mereka', 'lumayan', 'bagus', 'animasi', 'mereka', 'jg', 'lumayan', 'smooth', 'bisa', 'di', 'sandingin', 'sm', 'vtuber', 'jepang', 'tracking', 'nya']","['lrt', 'sumpah', 'video', 'muncul', 'mulu', 'beranda', 'youtube', 'semingguan', 'nyoba', 'nonton', 'suara', 'lumayan', 'bagus', 'animasi', 'jg', 'lumayan', 'smooth', 'sandingin', 'sm', 'vtuber', 'jepang', 'tracking', 'nya']","['lrt', 'sumpah', 'video', 'muncul', 'mulu', 'beranda', 'youtube', 'minggu', 'nyoba', 'nonton', 'suara', 'lumayan', 'bagus', 'animasi', 'jg', 'lumayan', 'smooth', 'sandingin', 'sm', 'vtuber', 'jepang', 'tracking', 'nya']"
2023-03-30 14:27:11+00:00,1.64145E+18,"@eko_neko3 Sampe sekarang cuma 3 vtuber yang bisa dikatakan aku seneng banget sih kalo dia masih aktif bikin konten/live di yt... (Mungkin ini akan terasa terlalu melebih lebihkan di beberapa orang yang merasa cringe, tapi ya ini alasan aing njr ga usah ngatur antum)",AullKun,1,sampe sekarang cuma vtuber yang bisa dikatakan aku seneng banget sih kalo dia masih aktif bikin kontenlive di yt mungkin ini akan terasa terlalu melebih lebihkan di beberapa orang yang merasa cringe tapi ya ini alasan aing njr ga usah ngatur antum,"['sampe', 'sekarang', 'cuma', 'vtuber', 'yang', 'bisa', 'dikatakan', 'aku', 'seneng', 'banget', 'sih', 'kalo', 'dia', 'masih', 'aktif', 'bikin', 'kontenlive', 'di', 'yt', 'mungkin', 'ini', 'akan', 'terasa', 'terlalu', 'melebih', 'lebihkan', 'di', 'beberapa', 'orang', 'yang', 'merasa', 'cringe', 'tapi', 'ya', 'ini', 'alasan', 'aing', 'njr', 'ga', 'usah', 'ngatur', 'antum']","['sampe', 'sekarang', 'cuma', 'vtuber', 'yang', 'bisa', 'dikatakan', 'aku', 'seneng', 'banget', 'sih', 'kalo', 'dia', 'masih', 'aktif', 'bikin', 'kontenlive', 'di', 'yt', 'mungkin', 'ini', 'akan', 'terasa', 'terlalu', 'melebih', 'lebihkan', 'di', 'beberapa', 'orang', 'yang', 'merasa', 'cringe', 'tapi', 'ya', 'ini', 'alasan', 'aing', 'njr', 'ga', 'usah', 'ngatur', 'antum']","['sampe', 'vtuber', 'seneng', 'banget', 'sih', 'kalo', 'aktif', 'bikin', 'kontenlive', 'yt', 'melebih', 'lebihkan', 'orang', 'cringe', 'ya', 'alasan', 'aing', 'njr', 'ga', 'ngatur', 'antum']","['sampe', 'vtuber', 'neng', 'banget', 'sih', 'kalo', 'aktif', 'bikin', 'kontenlive', 'yt', 'lebih', 'lebih', 'orang', 'cringe', 'ya', 'alas', 'aing', 'njr', 'ga', 'ngatur', 'antum']"
2023-03-30 14:26:38+00:00,1.64145E+18,"Mau main csgo &amp; Valorant sampe sahur kalo sanggup
https://t.co/zF5aoxzMpT

#vtuber #IDVtuber #VtuberUprisings",serafioz,1,mau main csgo amp valorant sampe sahur kalo sanggup vtuber idvtuber vtuberuprisings,"['mau', 'main', 'csgo', 'amp', 'valorant', 'sampe', 'sahur', 'kalo', 'sanggup', 'vtuber', 'idvtuber', 'vtuberuprisings']","['mau', 'main', 'csgo', 'amp', 'valorant', 'sampe', 'sahur', 'kalo', 'sanggup', 'vtuber', 'idvtuber', 'vtuberuprisings']","['main', 'csgo', 'amp', 'valorant', 'sampe', 'sahur', 'kalo', 'sanggup', 'vtuber', 'idvtuber', 'vtuberuprisings']","['main', 'csgo', 'amp', 'valorant', 'sampe', 'sahur', 'kalo', 'sanggup', 'vtuber', 'idvtuber', 'vtuberuprisings']"
2023-03-30 14:21:23+00:00,1.64145E+18,"@eko_neko3 Terlalu munafik sih kalo ngechat vtuber tapi ga minta di notice... Aku mulai jarang nonton vtuber juga karna in RL juga susah bagi waktu, kalo lagi pengin nonton banget cuma bisa lewat short sama clip buat memenuhi asupan haluku / mampir bentar ke live buat nyapa,syukur"" dinotice",AullKun,1,terlalu munafik sih kalo ngechat vtuber tapi ga minta di notice aku mulai jarang nonton vtuber juga karna in rl juga susah bagi waktu kalo lagi pengin nonton banget cuma bisa lewat short sama clip buat memenuhi asupan haluku mampir bentar ke live buat nyapasyukur dinotice,"['terlalu', 'munafik', 'sih', 'kalo', 'ngechat', 'vtuber', 'tapi', 'ga', 'minta', 'di', 'notice', 'aku', 'mulai', 'jarang', 'nonton', 'vtuber', 'juga', 'karna', 'in', 'rl', 'juga', 'susah', 'bagi', 'waktu', 'kalo', 'lagi', 'pengin', 'nonton', 'banget', 'cuma', 'bisa', 'lewat', 'short', 'sama', 'clip', 'buat', 'memenuhi', 'asupan', 'haluku', 'mampir', 'bentar', 'ke', 'live', 'buat', 'nyapasyukur', 'dinotice']","['terlalu', 'munafik', 'sih', 'kalo', 'ngechat', 'vtuber', 'tapi', 'ga', 'minta', 'di', 'notice', 'aku', 'mulai', 'jarang', 'nonton', 'vtuber', 'juga', 'karna', 'in', 'rl', 'juga', 'susah', 'bagi', 'waktu', 'kalo', 'lagi', 'pengin', 'nonton', 'banget', 'cuma', 'bisa', 'lewat', 'short', 'sama', 'clip', 'buat', 'memenuhi', 'asupan', 'haluku', 'mampir', 'bentar', 'ke', 'live', 'buat', 'nyapasyukur', 'dinotice']","['munafik', 'sih', 'kalo', 'ngechat', 'vtuber', 'ga', 'notice', 'jarang', 'nonton', 'vtuber', 'karna', 'in', 'rl', 'susah', 'kalo', 'pengin', 'nonton', 'banget', 'short', 'clip', 'memenuhi', 'asupan', 'haluku', 'mampir', 'bentar', 'live', 'nyapasyukur', 'dinotice']","['munafik', 'sih', 'kalo', 'ngechat', 'vtuber', 'ga', 'notice', 'jarang', 'nonton', 'vtuber', 'karna', 'in', 'rl', 'susah', 'kalo', 'pengin', 'nonton', 'banget', 'short', 'clip', 'penuh', 'asupan', 'haluku', 'mampir', 'bentar', 'live', 'nyapasyukur', 'dinotice']"
2023-03-30 13:53:15+00:00,1.64144E+18,"lu itu sebagai penonton gak spesial. gak ada bedanya sama viewers lain. jangan terlalu berharap selalu dinotis. 

lu nonton buat enjoy, bukan dinotis. kalau mau dinotis doang mah, mending tontonin tuh VTuber yang viewsnya di bawah 10 orang.",graphicalhazard,1,lu itu sebagai penonton gak spesial gak ada bedanya sama viewers lain jangan terlalu berharap selalu dinotis lu nonton buat enjoy bukan dinotis kalau mau dinotis doang mah mending tontonin tuh vtuber yang viewsnya di bawah orang,"['lu', 'itu', 'sebagai', 'penonton', 'gak', 'spesial', 'gak', 'ada', 'bedanya', 'sama', 'viewers', 'lain', 'jangan', 'terlalu', 'berharap', 'selalu', 'dinotis', 'lu', 'nonton', 'buat', 'enjoy', 'bukan', 'dinotis', 'kalau', 'mau', 'dinotis', 'doang', 'mah', 'mending', 'tontonin', 'tuh', 'vtuber', 'yang', 'viewsnya', 'di', 'bawah', 'orang']","['lu', 'itu', 'sebagai', 'penonton', 'gak', 'spesial', 'gak', 'ada', 'bedanya', 'sama', 'viewers', 'lain', 'jangan', 'terlalu', 'berharap', 'selalu', 'dinotis', 'lu', 'nonton', 'buat', 'enjoy', 'bukan', 'dinotis', 'kalau', 'mau', 'dinotis', 'doang', 'mah', 'mending', 'tontonin', 'tuh', 'vtuber', 'yang', 'viewsnya', 'di', 'bawah', 'orang']","['lu', 'penonton', 'gak', 'spesial', 'gak', 'bedanya', 'viewers', 'berharap', 'dinotis', 'lu', 'nonton', 'enjoy', 'dinotis', 'dinotis', 'doang', 'mah', 'mending', 'tontonin', 'tuh', 'vtuber', 'viewsnya', 'orang']","['lu', 'tonton', 'gak', 'spesial', 'gak', 'beda', 'viewers', 'harap', 'not', 'lu', 'nonton', 'enjoy', 'not', 'not', 'doang', 'mah', 'mending', 'tontonin', 'tuh', 'vtuber', 'viewsnya', 'orang']"
2023-03-30 13:48:38+00:00,1.64144E+18,???Free Talk?Pertama Kali Nyalain Media Share?Callista Bella VTUBER INDONESIA? https://t.co/AuSX9g0kkJ,CallistaBellaCh,1,free talk pertama kali nyalain media share callista bella vtuber indonesia,"['free', 'talk', 'pertama', 'kali', 'nyalain', 'media', 'share', 'callista', 'bella', 'vtuber', 'indonesia']","['free', 'talk', 'pertama', 'kali', 'nyalain', 'media', 'share', 'callista', 'bella', 'vtuber', 'indonesia']","['free', 'talk', 'kali', 'nyalain', 'media', 'share', 'callista', 'bella', 'vtuber', 'indonesia']","['free', 'talk', 'kali', 'nyalain', 'media', 'share', 'callista', 'bella', 'vtuber', 'indonesia']"
2023-03-30 13:43:09+00:00,1.64144E+18,"@eko_neko3 Sebagai Vtuber hunter yang sering main di vtuber kecil, dmana mereka dpt dengan mudah mengingat nama viewernya, ini yang ku pikirkan.

Pas di awal iya aku emang sering berkunjung karena sepi apalagi kalo freetalk/review pasti aku rajin datang.",AntoSj13,1,sebagai vtuber hunter yang sering main di vtuber kecil dmana mereka dpt dengan mudah mengingat nama viewernya ini yang ku pikirkan pas di awal iya aku emang sering berkunjung karena sepi apalagi kalo freetalkreview pasti aku rajin datang,"['sebagai', 'vtuber', 'hunter', 'yang', 'sering', 'main', 'di', 'vtuber', 'kecil', 'dmana', 'mereka', 'dpt', 'dengan', 'mudah', 'mengingat', 'nama', 'viewernya', 'ini', 'yang', 'ku', 'pikirkan', 'pas', 'di', 'awal', 'iya', 'aku', 'emang', 'sering', 'berkunjung', 'karena', 'sepi', 'apalagi', 'kalo', 'freetalkreview', 'pasti', 'aku', 'rajin', 'datang']","['sebagai', 'vtuber', 'hunter', 'yang', 'sering', 'main', 'di', 'vtuber', 'kecil', 'dmana', 'mereka', 'dpt', 'dengan', 'mudah', 'mengingat', 'nama', 'viewernya', 'ini', 'yang', 'ku', 'pikirkan', 'pas', 'di', 'awal', 'iya', 'aku', 'emang', 'sering', 'berkunjung', 'karena', 'sepi', 'apalagi', 'kalo', 'freetalkreview', 'pasti', 'aku', 'rajin', 'datang']","['vtuber', 'hunter', 'main', 'vtuber', 'dmana', 'dpt', 'mudah', 'nama', 'viewernya', 'ku', 'pikirkan', 'pas', 'iya', 'emang', 'berkunjung', 'sepi', 'kalo', 'freetalkreview', 'rajin']","['vtuber', 'hunter', 'main', 'vtuber', 'dmana', 'dpt', 'mudah', 'nama', 'viewernya', 'ku', 'pikir', 'pas', 'iya', 'emang', 'kunjung', 'sepi', 'kalo', 'freetalkreview', 'rajin']"
2023-03-30 13:27:00+00:00,1.64143E+18,Mending membership vtuber hololive 300 k bisa dapat 4 member itupun biasanya setiap hari ada aja yg live dan bisa longstream,Billy_realdo07,1,mending membership vtuber hololive bisa dapat member itupun biasanya setiap hari ada aja yg live dan bisa longstream,"['mending', 'membership', 'vtuber', 'hololive', 'bisa', 'dapat', 'member', 'itupun', 'biasanya', 'setiap', 'hari', 'ada', 'aja', 'yg', 'live', 'dan', 'bisa', 'longstream']","['mending', 'membership', 'vtuber', 'hololive', 'bisa', 'dapat', 'member', 'itupun', 'biasanya', 'setiap', 'hari', 'ada', 'aja', 'yg', 'live', 'dan', 'bisa', 'longstream']","['mending', 'membership', 'vtuber', 'hololive', 'member', 'itupun', 'aja', 'yg', 'live', 'longstream']","['mending', 'membership', 'vtuber', 'hololive', 'member', 'itu', 'aja', 'yg', 'live', 'longstream']"
2023-03-30 12:38:57+00:00,1.64142E+18,"kenalan gw yg main valo, osu, sama genshin tiba tiba ilang di friendlist dah lumayan lama, trus kemaren kepo cek discord dia ( udah nethink, gw pernah ngapain ya sampe di unfriend ), anjing jadi vtuber ternyata sekarang WKWKSWKSKSKWS",gydeoon_,1,kenalan gw yg main valo osu sama genshin tiba tiba ilang di friendlist dah lumayan lama trus kemaren kepo cek discord dia udah nethink gw pernah ngapain ya sampe di unfriend anjing jadi vtuber ternyata sekarang wkwkswkskskws,"['kenalan', 'gw', 'yg', 'main', 'valo', 'osu', 'sama', 'genshin', 'tiba', 'tiba', 'ilang', 'di', 'friendlist', 'dah', 'lumayan', 'lama', 'trus', 'kemaren', 'kepo', 'cek', 'discord', 'dia', 'udah', 'nethink', 'gw', 'pernah', 'ngapain', 'ya', 'sampe', 'di', 'unfriend', 'anjing', 'jadi', 'vtuber', 'ternyata', 'sekarang', 'wkwkswkskskws']","['kenalan', 'gw', 'yg', 'main', 'valo', 'osu', 'sama', 'genshin', 'tiba', 'tiba', 'ilang', 'di', 'friendlist', 'dah', 'lumayan', 'lama', 'trus', 'kemaren', 'kepo', 'cek', 'discord', 'dia', 'udah', 'nethink', 'gw', 'pernah', 'ngapain', 'ya', 'sampe', 'di', 'unfriend', 'anjing', 'jadi', 'vtuber', 'ternyata', 'sekarang', 'wkwkswkskskws']","['kenalan', 'gw', 'yg', 'main', 'valo', 'osu', 'genshin', 'ilang', 'friendlist', 'dah', 'lumayan', 'trus', 'kemaren', 'kepo', 'cek', 'discord', 'udah', 'nethink', 'gw', 'ngapain', 'ya', 'sampe', 'unfriend', 'anjing', 'vtuber', 'wkwkswkskskws']","['kenal', 'gw', 'yg', 'main', 'valo', 'osu', 'genshin', 'ilang', 'friendlist', 'dah', 'lumayan', 'trus', 'kemaren', 'kepo', 'cek', 'discord', 'udah', 'nethink', 'gw', 'ngapain', 'ya', 'sampe', 'unfriend', 'anjing', 'vtuber', 'wkwkswkskskws']"
2023-03-30 12:12:13+00:00,1.64141E+18,"Video baru dari VieTuber [ Gamer &amp; Guitarist ] ?

?Valorant live?
Klik link dibawah untuk menonton ???
?https://t.co/FYr5XkZ1i8

#vtuber
#vtuberID
#vtubers
#vtuberindonesia
#vtuberindo
#vsinger 
#vietuber
#vtubersunda https://t.co/BahXJtrh50",Auto_Yttotweet,1,video baru dari vietuber gamer amp guitarist valorant live klik link dibawah untuk menonton vtuber vtuberid vtubers vtuberindonesia vtuberindo vsinger vietuber vtubersunda,"['video', 'baru', 'dari', 'vietuber', 'gamer', 'amp', 'guitarist', 'valorant', 'live', 'klik', 'link', 'dibawah', 'untuk', 'menonton', 'vtuber', 'vtuberid', 'vtubers', 'vtuberindonesia', 'vtuberindo', 'vsinger', 'vietuber', 'vtubersunda']","['video', 'baru', 'dari', 'vietuber', 'gamer', 'amp', 'guitarist', 'valorant', 'live', 'klik', 'link', 'dibawah', 'untuk', 'menonton', 'vtuber', 'vtuberid', 'vtubers', 'vtuberindonesia', 'vtuberindo', 'vsinger', 'vietuber', 'vtubersunda']","['video', 'vietuber', 'gamer', 'amp', 'guitarist', 'valorant', 'live', 'klik', 'link', 'dibawah', 'menonton', 'vtuber', 'vtuberid', 'vtubers', 'vtuberindonesia', 'vtuberindo', 'vsinger', 'vietuber', 'vtubersunda']","['video', 'vietuber', 'gamer', 'amp', 'guitarist', 'valorant', 'live', 'klik', 'link', 'bawah', 'tonton', 'vtuber', 'vtuberid', 'vtubers', 'vtuberindonesia', 'vtuberindo', 'vsinger', 'vietuber', 'vtubersunda']"
2023-03-30 12:01:37+00:00,1.64141E+18,Terjebak di Hutan Mimpi Buruk - Child of Light - Vtuber Indonesia https://t.co/1VBF2oE9Jt,Udi_21i,1,terjebak di hutan mimpi buruk child of light vtuber indonesia,"['terjebak', 'di', 'hutan', 'mimpi', 'buruk', 'child', 'of', 'light', 'vtuber', 'indonesia']","['terjebak', 'di', 'hutan', 'mimpi', 'buruk', 'child', 'of', 'light', 'vtuber', 'indonesia']","['terjebak', 'hutan', 'mimpi', 'buruk', 'child', 'of', 'light', 'vtuber', 'indonesia']","['jebak', 'hutan', 'mimpi', 'buruk', 'child', 'of', 'light', 'vtuber', 'indonesia']"
2023-03-30 11:59:45+00:00,1.64141E+18,"Gue berenti ngikutin vtuber dan main virtual di 2021 awal gara2 sibuk kerja. 
2023 balik lagi anjr tpi gegara kpop..... 
Mana skrg lg ramadhan cek subscription, ada vtuber ustad yg biasa streaming tilawah qur'an",etaerielkv,1,gue berenti ngikutin vtuber dan main virtual di awal gara sibuk kerja balik lagi anjr tpi gegara kpop mana skrg lg ramadhan cek subscription ada vtuber ustad yg biasa streaming tilawah quran,"['gue', 'berenti', 'ngikutin', 'vtuber', 'dan', 'main', 'virtual', 'di', 'awal', 'gara', 'sibuk', 'kerja', 'balik', 'lagi', 'anjr', 'tpi', 'gegara', 'kpop', 'mana', 'skrg', 'lg', 'ramadhan', 'cek', 'subscription', 'ada', 'vtuber', 'ustad', 'yg', 'biasa', 'streaming', 'tilawah', 'quran']","['gue', 'berenti', 'ngikutin', 'vtuber', 'dan', 'main', 'virtual', 'di', 'awal', 'gara', 'sibuk', 'kerja', 'balik', 'lagi', 'anjr', 'tpi', 'gegara', 'kpop', 'mana', 'skrg', 'lg', 'ramadhan', 'cek', 'subscription', 'ada', 'vtuber', 'ustad', 'yg', 'biasa', 'streaming', 'tilawah', 'quran']","['gue', 'berenti', 'ngikutin', 'vtuber', 'main', 'virtual', 'gara', 'sibuk', 'kerja', 'anjr', 'tpi', 'gegara', 'kpop', 'skrg', 'lg', 'ramadhan', 'cek', 'subscription', 'vtuber', 'ustad', 'yg', 'streaming', 'tilawah', 'quran']","['gue', 'renti', 'ngikutin', 'vtuber', 'main', 'virtual', 'gara', 'sibuk', 'kerja', 'anjr', 'tpi', 'gegara', 'kpop', 'skrg', 'lg', 'ramadhan', 'cek', 'subscription', 'vtuber', 'ustad', 'yg', 'streaming', 'tilawah', 'quran']"
2023-03-30 11:47:03+00:00,1.64141E+18,Salah satu alasan gue mulai jarang muncul di chat live stream org (even if it's a vtuber or not) karena rasio chatnya yg ga memungkinkan buat stay lama2. itulah kenapa gue lebih sering lurking ketimbang aktif nge-chat ????,Rzfn_Maxx,1,salah satu alasan gue mulai jarang muncul di chat live stream org even if its vtuber or not karena rasio chatnya yg ga memungkinkan buat stay lama itulah kenapa gue lebih sering lurking ketimbang aktif ngechat,"['salah', 'satu', 'alasan', 'gue', 'mulai', 'jarang', 'muncul', 'di', 'chat', 'live', 'stream', 'org', 'even', 'if', 'its', 'vtuber', 'or', 'not', 'karena', 'rasio', 'chatnya', 'yg', 'ga', 'memungkinkan', 'buat', 'stay', 'lama', 'itulah', 'kenapa', 'gue', 'lebih', 'sering', 'lurking', 'ketimbang', 'aktif', 'ngechat']","['salah', 'satu', 'alasan', 'gue', 'mulai', 'jarang', 'muncul', 'di', 'chat', 'live', 'stream', 'org', 'even', 'if', 'its', 'vtuber', 'or', 'not', 'karena', 'rasio', 'chatnya', 'yg', 'ga', 'memungkinkan', 'buat', 'stay', 'lama', 'itulah', 'kenapa', 'gue', 'lebih', 'sering', 'lurking', 'ketimbang', 'aktif', 'ngechat']","['salah', 'alasan', 'gue', 'jarang', 'muncul', 'chat', 'live', 'stream', 'org', 'even', 'if', 'its', 'vtuber', 'or', 'not', 'rasio', 'chatnya', 'yg', 'ga', 'stay', 'gue', 'lurking', 'ketimbang', 'aktif', 'ngechat']","['salah', 'alas', 'gue', 'jarang', 'muncul', 'chat', 'live', 'stream', 'org', 'even', 'if', 'its', 'vtuber', 'or', 'not', 'rasio', 'chatnya', 'yg', 'ga', 'stay', 'gue', 'lurking', 'ketimbang', 'aktif', 'ngechat']"
2023-03-30 11:43:48+00:00,1.64141E+18,"@kekantukan Virtual idol, emang idol group beneran, rilis album fisik juga, kontennya bukan cuma live stream kayak vtuber https://t.co/QC8rIhmWUN",_biruru_,1,virtual idol emang idol group beneran rilis album fisik juga kontennya bukan cuma live stream kayak vtuber,"['virtual', 'idol', 'emang', 'idol', 'group', 'beneran', 'rilis', 'album', 'fisik', 'juga', 'kontennya', 'bukan', 'cuma', 'live', 'stream', 'kayak', 'vtuber']","['virtual', 'idol', 'emang', 'idol', 'group', 'beneran', 'rilis', 'album', 'fisik', 'juga', 'kontennya', 'bukan', 'cuma', 'live', 'stream', 'kayak', 'vtuber']","['virtual', 'idol', 'emang', 'idol', 'group', 'beneran', 'rilis', 'album', 'fisik', 'kontennya', 'live', 'stream', 'kayak', 'vtuber']","['virtual', 'idol', 'emang', 'idol', 'group', 'beneran', 'rilis', 'album', 'fisik', 'konten', 'live', 'stream', 'kayak', 'vtuber']"
2023-03-30 11:35:00+00:00,1.6414E+18,"@TGMich Konsepnya kaya vtuber gitu sih kak mungkin kalo aku perhatiin dari live mereka yaa, jadi tetep real time conversation, soalnya kan udh banyak yaa di dunia vtuber yang ngadain semacem live video event semacem ini",tobiobliss,1,konsepnya kaya vtuber gitu sih kak mungkin kalo aku perhatiin dari live mereka yaa jadi tetep real time conversation soalnya kan udh banyak yaa di dunia vtuber yang ngadain semacem live video event semacem ini,"['konsepnya', 'kaya', 'vtuber', 'gitu', 'sih', 'kak', 'mungkin', 'kalo', 'aku', 'perhatiin', 'dari', 'live', 'mereka', 'yaa', 'jadi', 'tetep', 'real', 'time', 'conversation', 'soalnya', 'kan', 'udh', 'banyak', 'yaa', 'di', 'dunia', 'vtuber', 'yang', 'ngadain', 'semacem', 'live', 'video', 'event', 'semacem', 'ini']","['konsepnya', 'kaya', 'vtuber', 'gitu', 'sih', 'kak', 'mungkin', 'kalo', 'aku', 'perhatiin', 'dari', 'live', 'mereka', 'yaa', 'jadi', 'tetep', 'real', 'time', 'conversation', 'soalnya', 'kan', 'udh', 'banyak', 'yaa', 'di', 'dunia', 'vtuber', 'yang', 'ngadain', 'semacem', 'live', 'video', 'event', 'semacem', 'ini']","['konsepnya', 'kaya', 'vtuber', 'gitu', 'sih', 'kak', 'kalo', 'perhatiin', 'live', 'yaa', 'tetep', 'real', 'time', 'conversation', 'udh', 'yaa', 'dunia', 'vtuber', 'ngadain', 'semacem', 'live', 'video', 'event', 'semacem']","['konsep', 'kaya', 'vtuber', 'gitu', 'sih', 'kak', 'kalo', 'perhatiin', 'live', 'yaa', 'tetep', 'real', 'time', 'conversation', 'udh', 'yaa', 'dunia', 'vtuber', 'ngadain', 'semacem', 'live', 'video', 'event', 'semacem']"
2023-03-30 11:30:00+00:00,1.6414E+18,"New short! ?? Anime ini mengucapkan Selamat Berbuka Puasa bagi yang menunaikan~????  https://t.co/2kgftTTMYi

Don't Forget like, comment, and share!
#Vtuber #VtuberID #VtuberUprising #VtuberIndonesia #TsukiyoMiho https://t.co/UVdWnHmbYT",TsukiyoMiho,1,new short anime ini mengucapkan selamat berbuka puasa bagi yang menunaikan dont forget like comment and share vtuber vtuberid vtuberuprising vtuberindonesia tsukiyomiho,"['new', 'short', 'anime', 'ini', 'mengucapkan', 'selamat', 'berbuka', 'puasa', 'bagi', 'yang', 'menunaikan', 'dont', 'forget', 'like', 'comment', 'and', 'share', 'vtuber', 'vtuberid', 'vtuberuprising', 'vtuberindonesia', 'tsukiyomiho']","['new', 'short', 'anime', 'ini', 'mengucapkan', 'selamat', 'berbuka', 'puasa', 'bagi', 'yang', 'menunaikan', 'dont', 'forget', 'like', 'comment', 'and', 'share', 'vtuber', 'vtuberid', 'vtuberuprising', 'vtuberindonesia', 'tsukiyomiho']","['new', 'short', 'anime', 'selamat', 'berbuka', 'puasa', 'menunaikan', 'dont', 'forget', 'like', 'comment', 'and', 'share', 'vtuber', 'vtuberid', 'vtuberuprising', 'vtuberindonesia', 'tsukiyomiho']","['new', 'short', 'anime', 'selamat', 'buka', 'puasa', 'tunai', 'dont', 'forget', 'like', 'comment', 'and', 'share', 'vtuber', 'vtuberid', 'vtuberuprising', 'vtuberindonesia', 'tsukiyomiho']"
2023-03-30 11:29:54+00:00,1.6414E+18,"Minecraft One Block dulu gak si?

Yang Sempet Mampir Yak.....

~ Live Pukul 20:00 Wib ~

https://t.co/fditpAIM0d

?? LIVE MINECRAFT ONE BLOCK #8 Tapi Sambil Sabilulungan | [ VTuber Bermai... https://t.co/WcvSwFSCcS lewat @YouTube https://t.co/P5vJZFSF61",ifanotaku,1,minecraft one block dulu gak si yang sempet mampir yak live pukul wib live minecraft one block tapi sambil sabilulungan vtuber bermai lewat,"['minecraft', 'one', 'block', 'dulu', 'gak', 'si', 'yang', 'sempet', 'mampir', 'yak', 'live', 'pukul', 'wib', 'live', 'minecraft', 'one', 'block', 'tapi', 'sambil', 'sabilulungan', 'vtuber', 'bermai', 'lewat']","['minecraft', 'one', 'block', 'dulu', 'gak', 'si', 'yang', 'sempet', 'mampir', 'yak', 'live', 'pukul', 'wib', 'live', 'minecraft', 'one', 'block', 'tapi', 'sambil', 'sabilulungan', 'vtuber', 'bermai', 'lewat']","['minecraft', 'one', 'block', 'gak', 'si', 'sempet', 'mampir', 'yak', 'live', 'wib', 'live', 'minecraft', 'one', 'block', 'sabilulungan', 'vtuber', 'bermai']","['minecraft', 'one', 'block', 'gak', 'si', 'sempet', 'mampir', 'yak', 'live', 'wib', 'live', 'minecraft', 'one', 'block', 'sabilulungan', 'vtuber', 'berma']"
